OBJECTID,id,grid_4ha_id,lon,lat,lp_ext_2012,lp_ext_2015,lp_ext_2018,lp_ext_2022,du_cnt_2012,du_cnt_2015,du_cnt_2018,du_cnt_2022,clq_ext_sqm_2012,clq_ext_sqm_2015,clq_ext_sqm_2018,clq_ext_sqm_2022,mlt_ext_sqm_2012,mlt_ext_sqm_2015,mlt_ext_sqm_2018,mlt_ext_sqm_2022,sq_ext_sqm_2012,sq_ext_sqm_2015,sq_ext_sqm_2018,sq_ext_sqm_2022,du_cnt_w_clq_mlt_2012,du_cnt_w_clq_mlt_2015,du_cnt_w_clq_mlt_2018,du_cnt_w_clq_mlt_2022,dens_grs_duha_2012,dens_grs_duha_2015,dens_grs_duha_2018,dens_grs_duha_2022,d_dens_grs_duha_12_15,d_dens_grs_duha_12_18,d_dens_grs_duha_12_22,d_dens_grs_duha_15_18,d_dens_grs_duha_15_22,d_dens_grs_duha_18_22,DISTRICTNA,Shape_Length,Shape_Area
39228,11993,W34D_22_39228,18.63792252,-33.87360005,903.5464564,8816.07027,903.5464564,903.5464564,11,11,11,11,0,78,0,0,0,0,0,0,16,16,16,38,11,14.9,11,11,2,2,2,2,0,0,0,0,0,0,Northern,800.0000185,40000.00185
39229,11998,W34D_22_39229,18.64008414,-33.87360638,984.8337653,984.8337653,984.8337653,984.8337653,45,46,46,46,96,96,96,120,0,0,0,0,74,109,125,248,49.8,50.8,50.8,52,11,11,11,11,0,0,0,0,0,0,Northern,799.9999883,39999.99883
39230,12039,W34D_22_39230,18.64224576,-33.87361268,1171.302154,1171.302154,1171.302154,1171.302154,19,19,19,19,0,0,0,0,0,0,0,0,19,19,42,42,19,19,19,19,4,4,4,4,0,0,0,0,0,0,Northern,800.0000185,40000.00185
39231,12068,W34D_23_39231,18.64440738,-33.87361893,1183.798007,1183.798007,1183.798007,1183.798007,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,1,1,1,1,0,0,0,0,0,0,Northern,800.0000185,40000.00185
39232,12059,W34D_23_39232,18.646569,-33.87362515,1742.971621,1742.971621,1742.971621,1742.971621,36,36,36,36,0,0,0,20,0,0,0,0,13,13,13,57,36,36,36,37,9,9,9,9,0,0,0,0,0,0,Northern,799.9999883,39999.99883
39233,11741,W34D_23_39233,18.64873062,-33.87363133,12083.86941,12083.86941,14790.54199,14790.54199,28,28,72,163,0,34,34,34,0,0,0,0,26,58,58,86,28,29.7,73.7,164.7,7,7,18,40,0,11,33,11,33,22,Northern,800.0000185,40000.00185
39234,11926,W34D_23_39234,18.65089224,-33.87363747,870.6118145,870.6118145,870.6118145,870.6118145,44,44,44,44,62,62,0,21,0,0,0,0,35,35,35,35,47.1,47.1,44,45.05,11,11,11,11,0,0,0,0,0,0,Northern,800.0000185,40000.00185
39235,11927,W34D_23_39235,18.65305387,-33.87364358,1000.236699,1000.236699,1000.236699,1000.236699,32,32,33,33,0,0,0,15,0,0,0,0,41,41,41,66,32,32,33,33.75,8,8,8,8,0,0,0,0,0,0,Northern,799.9999883,39999.99883
39236,12151,W34D_24_39236,18.65521549,-33.87364964,1211.008211,1211.008211,1211.008211,1211.008211,22,23,23,23,0,0,0,0,0,0,0,0,10,30,30,30,22,23,23,23,5,5,5,5,0,0,0,0,0,0,Northern,800.0000185,40000.00185
39237,12697,W34D_24_39237,18.65737712,-33.87365567,2548.346388,2548.346388,2547.425493,2547.425493,53,55,57,60,0,0,0,13,0,0,0,0,64,64,53,174,53,55,57,60.65,13,13,14,15,0,1,2,1,2,1,Northern,800.0000185,40000.00185
39238,12684,W34D_24_39238,18.65953874,-33.87366166,980.8408732,980.8408732,980.8408732,980.8408732,41,42,42,42,23,23,0,14,0,0,0,0,47,72,72,80,42.15,43.15,42,42.7,10,10,10,10,0,0,0,0,0,0,Northern,800.0000185,40000.00185
39239,12682,W34D_24_39239,18.66170037,-33.87366762,1085.87462,1085.87462,1085.87462,1085.87462,17,18,19,19,0,0,0,27,0,0,0,0,13,13,13,50,17,18,19,20.35,4,4,4,4,0,0,0,0,0,0,Northern,799.9999883,39999.99883
39240,12683,W34D_24_39240,18.66386199,-33.87367353,1980.504755,4253.669235,4253.669235,1980.504755,11,14,14,12,0,0,0,60,0,0,0,0,0,58,58,30,11,14,14,15,2,3,3,3,1,1,1,0,0,0,Northern,800.0000185,40000.00185
39241,11938,W34D_25_39241,18.66602362,-33.87367941,1234.182859,1234.182859,1234.182859,39786.40569,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,4,0,0,0,1,0,0,1,0,1,1,Northern,800.0000185,40000.00185
39242,11939,W34D_25_39242,18.66818525,-33.87368525,1250.709094,1250.709094,1250.709094,1250.709094,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,2,2,2,2,0,0,0,0,0,0,Northern,799.9999883,39999.99883
39244,9240,W34D_25_39244,18.6725085,-33.87369681,1054.515282,1054.515282,1054.515282,1054.515282,8,8,8,8,0,0,0,0,0,0,0,0,69,69,69,69,8,8,8,8,2,2,2,2,0,0,0,0,0,0,Northern,800.0000185,40000.00185
39245,9237,W34D_25_39245,18.67467013,-33.87370254,1351.605774,1351.605774,1351.605774,1351.605774,31,31,31,32,0,0,0,0,0,0,0,0,0,0,0,17,31,31,31,32,7,7,7,8,0,0,1,0,1,1,Northern,799.9999883,39999.99883
39246,5656,W24C_21_39246,18.67683176,-33.87370822,901.4302469,901.4302469,901.4302469,901.4302469,52,52,52,53,36,36,59,83,0,0,0,0,53,53,98,98,53.8,53.8,54.95,57.15,13,13,13,13,0,0,0,0,0,0,Northern,800.0000185,40000.00185
39247,5657,W24C_21_39247,18.67899339,-33.87371387,1421.96886,1421.96886,1421.96886,1421.96886,44,45,43,42,29,11,11,11,0,0,0,0,69,69,69,117,45.45,45.55,43.55,42.55,11,11,10,10,0,-1,-1,-1,-1,0,Northern,800.0000185,40000.00185
39248,9226,W24C_21_39248,18.68115502,-33.87371948,4500.32381,4500.32381,4500.32381,4500.32381,89,86,86,86,66,66,43,61,0,0,0,0,29,29,49,49,92.3,89.3,88.15,89.05,22,21,21,21,-1,-1,-1,0,0,0,Northern,799.9999883,39999.99883
39249,9225,W24C_21_39249,18.68331666,-33.87372506,1270.002469,763.394448,763.394448,763.394448,25,19,20,21,0,0,19,40,0,0,0,0,39,0,0,0,25,19,20.95,23,6,4,5,5,-2,-1,-1,1,1,0,Northern,800.0000185,40000.00185
39250,9234,W24C_21_39250,18.68547829,-33.87373059,10008.37248,10008.37248,10008.37248,10008.37248,62,62,62,62,0,0,0,0,0,0,0,0,11,0,0,0,62,62,62,62,15,15,15,15,0,0,0,0,0,0,Northern,800.0000185,40000.00185
39251,17035,W24C_22_39251,18.68763992,-33.87373609,9463.643641,9463.643641,9463.643641,9463.643641,120,120,120,120,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,120,30,30,30,30,0,0,0,0,0,0,Northern,800.0000185,40000.00185
39252,9235,W24C_22_39252,18.68980156,-33.87374155,1992.67489,1992.67489,1992.67489,1992.67489,28,28,29,30,18,18,18,18,0,0,0,0,0,0,11,11,28.9,28.9,29.9,30.9,7,7,7,7,0,0,0,0,0,0,Northern,799.9999883,39999.99883
39253,9224,W24C_22_39253,18.69196319,-33.87374697,1828.509354,1828.509354,1828.509354,1828.509354,38,39,39,41,51,51,51,51,0,0,0,0,13,13,89,89,40.55,41.55,41.55,43.55,9,9,9,10,0,0,1,0,1,1,Northern,800.0000185,40000.00185
39254,9228,W24C_22_39254,18.69412482,-33.87375236,7095.386857,7095.386857,7095.386857,7095.386857,125,125,125,125,0,0,19,19,0,0,0,0,11,11,50,50,125,125,125.95,125.95,31,31,31,31,0,0,0,0,0,0,Northern,800.0000185,40000.00185
39255,9232,W24C_22_39255,18.69628646,-33.8737577,380.949322,380.949322,380.949322,380.949322,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,2,2,2,2,0,0,0,0,0,0,Northern,799.9999883,39999.99883
39261,9242,W24C_24_39261,18.70925628,-33.87378898,401.7811167,401.7811167,401.7811167,401.7811167,35,35,35,35,0,0,0,0,0,0,0,0,0,27,39,71,35,35,35,35,8,8,8,8,0,0,0,0,0,0,Northern,799.9999883,39999.99883
39262,9233,W24C_24_39262,18.71141792,-33.87379407,458.7236768,458.7236768,458.7236768,458.7236768,78,78,79,79,120,120,133,133,0,0,0,0,0,0,14,14,84,84,85.65,85.65,19,19,19,19,0,0,0,0,0,0,Northern,800.0000185,40000.00185
39263,9227,W24C_24_39263,18.71357956,-33.87379911,456.1299078,456.1299078,456.1299078,456.1299078,77,78,81,81,58,58,58,58,0,0,0,0,60,60,60,60,79.9,80.9,83.9,83.9,19,19,20,20,0,1,1,1,1,0,Northern,800.0000185,40000.00185
39264,9239,W24C_24_39264,18.7157412,-33.87380411,498.1329658,498.1329658,498.1329658,498.1329658,61,61,61,61,0,9,9,26,0,0,0,0,75,75,75,75,61,61.45,61.45,62.3,15,15,15,15,0,0,0,0,0,0,Northern,800.0000185,40000.00185
39265,9236,W24C_24_39265,18.71790284,-33.87380908,401.5342086,401.5342086,401.5342086,401.5342086,65,66,66,66,0,0,0,22,0,0,0,0,28,28,28,28,65,66,66,67.1,16,16,16,16,0,0,0,0,0,0,Northern,799.9999883,39999.99883
39266,9241,W24C_25_39266,18.72006449,-33.87381401,552.3528556,552.3528556,552.3528556,552.3528556,63,63,64,67,0,18,18,18,0,0,0,0,25,25,25,46,63,63.9,64.9,67.9,15,15,16,16,0,1,1,1,1,0,Northern,800.0000185,40000.00185
39267,9238,W24C_25_39267,18.72222613,-33.8738189,573.7617371,573.7617371,573.7617371,573.7617371,40,40,39,39,0,0,27,27,0,0,0,0,0,0,0,0,40,40,40.35,40.35,10,10,9,9,0,-1,-1,-1,-1,0,Northern,800.0000185,40000.00185
39268,9230,W24C_25_39268,18.72438777,-33.87382375,605.6224325,605.6224325,605.6224325,605.6224325,51,68,71,71,54,54,54,54,0,0,0,0,29,29,29,29,53.7,70.7,73.7,73.7,12,17,17,17,5,5,5,0,0,0,Northern,799.9999883,39999.99883
39269,9229,W24C_25_39269,18.72654941,-33.87382857,671.5415174,671.5415174,671.5415174,671.5415174,60,72,75,75,34,71,71,90,0,0,0,0,17,17,17,17,61.7,75.55,78.55,79.5,15,18,18,18,3,3,3,0,0,0,Northern,800.0000185,40000.00185
39270,9231,W24C_25_39270,18.72871106,-33.87383335,1142.315949,1142.315949,1142.315949,1142.315949,28,28,28,29,0,105,105,105,0,0,0,0,0,0,0,38,28,33.25,33.25,34.25,7,7,7,7,0,0,0,0,0,0,Northern,800.0000185,40000.00185
39275,17385,W24D_21_39275,18.73951928,-33.87385666,0,0,271983.6117,271983.6117,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,1,1,0,1,1,1,1,0,Northern,799.9999883,39999.99883
39290,5388,W44C_23_39290,18.49094492,-33.87127751,1063.122999,1063.122999,1063.122999,1063.122999,39,39,39,39,44,44,41,26,0,0,0,0,0,19,19,52,41.2,41.2,41.05,40.3,9,9,9,9,0,0,0,0,0,0,Blaauwberg,799.9999582,39999.99582
39291,5498,W44C_24_39291,18.49310644,-33.87128642,798.4839524,798.4839524,798.4839524,798.4839524,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,3,3,3,3,0,0,0,0,0,0,Blaauwberg,799.9999883,39999.99883
39293,5446,W44C_24_39293,18.49742948,-33.87130412,49751.35231,1072.046984,1072.046984,1072.046984,9,8,8,8,0,0,0,34,0,0,0,0,18,0,13,32,9,8,8,9.7,2,2,2,2,0,0,0,0,0,0,Blaauwberg,799.9999883,39999.99883
39294,5430,W44C_24_39294,18.499591,-33.87131292,1475.845817,1475.845817,1475.845817,1475.845817,29,29,30,31,23,23,55,149,0,0,0,0,51,76,76,60,30.15,30.15,32.75,38.45,7,7,7,7,0,0,0,0,0,0,Blaauwberg,799.9999582,39999.99582
39295,5477,W44C_24_39295,18.50175252,-33.87132168,991.4904033,991.4904033,991.4904033,991.4904033,31,32,33,34,36,86,86,36,0,0,0,0,101,128,128,149,32.8,36.3,37.3,35.8,7,8,8,8,1,1,1,0,0,0,Blaauwberg,799.9999883,39999.99883
39296,5445,W44C_25_39296,18.50391405,-33.8713304,991.555776,991.555776,991.555776,991.555776,27,27,27,28,0,18,38,38,0,0,0,0,90,90,72,72,27,27.9,28.9,29.9,6,6,6,7,0,0,1,0,1,1,Blaauwberg,799.9999883,39999.99883
39297,15345,W44C_25_39297,18.50607557,-33.87133908,225.9994476,225.9994476,225.9994476,225.9994476,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,Blaauwberg,799.9999582,39999.99582
39298,5391,W44C_25_39298,18.5082371,-33.87134772,264.5172284,264.5172284,264.5172284,264.5172284,139,147,147,148,0,25,39,86,0,0,0,112,15,41,41,62,139,148.25,148.95,156.162069,34,36,36,37,2,2,3,0,1,1,Blaauwberg,799.9999883,39999.99883
39299,5500,W44C_25_39299,18.51039862,-33.87135633,257.9778148,257.9778148,257.9778148,190.7118833,192,193,194,193,0,0,70,56,0,0,0,512,0,22,22,22,192,193,197.5,213.4551724,48,48,48,48,0,0,0,0,0,0,Blaauwberg,799.9999883,39999.99883
39300,5501,W44C_25_39300,18.51256015,-33.8713649,214.7059215,214.7059215,214.7059215,214.7059215,173,173,174,175,0,0,0,33,0,0,0,464,0,0,0,0,173,173,174,192.65,43,43,43,43,0,0,0,0,0,0,Blaauwberg,799.9999582,39999.99582
39301,15347,W44D_21_39301,18.51472168,-33.87137343,224.0502564,224.0502564,224.0502564,224.0502564,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Blaauwberg,799.9999883,39999.99883
39305,17091,W44D_21_39305,18.5233678,-33.87140717,8008.277508,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Blaauwberg,799.9999883,39999.99883
39307,591,W44D_22_39307,18.52769086,-33.87142381,0,61695.08689,61695.08689,0,0,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,3.75,3.75,0,0,0,0,0,0,0,0,0,0,0,Blaauwberg,799.9999582,39999.99582
39308,10211,W44D_22_39308,18.5298524,-33.87143208,470.3789067,470.3789067,470.3789067,470.3789067,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,1,1,1,1,0,0,0,0,0,0,Tygerberg,799.9999883,39999.99883
39309,10203,W44D_22_39309,18.53201393,-33.8714403,621.1908279,621.1908279,621.1908279,621.1908279,51,51,51,51,0,0,0,0,0,0,0,0,0,0,16,16,51,51,51,51,12,12,12,12,0,0,0,0,0,0,Tygerberg,799.9999883,39999.99883
39310,10202,W44D_22_39310,18.53417547,-33.87144849,594.9864487,594.9864487,594.9864487,594.9864487,33,33,31,31,0,0,0,0,0,0,0,0,0,0,45,45,33,33,31,31,8,8,7,7,0,-1,-1,-1,-1,0,Tygerberg,799.9999582,39999.99582
39311,10238,W44D_23_39311,18.536337,-33.87145664,6743.956025,6743.956025,6743.956025,6743.956025,50,50,52,53,92,122,122,125,0,0,0,0,27,0,0,0,54.6,56.1,58.1,59.25,12,12,13,13,0,1,1,1,1,0,Tygerberg,799.9999883,39999.99883
39312,10237,W44D_23_39312,18.53849854,-33.87146476,1137.402615,1137.402615,1137.402615,1137.402615,33,33,33,33,0,20,20,20,0,0,0,0,0,14,57,57,33,34,34,34,8,8,8,8,0,0,0,0,0,0,Tygerberg,799.9999883,39999.99883
39313,10517,W44D_23_39313,18.54066008,-33.87147283,1027.745093,1027.745093,1027.745093,1027.745093,36,36,36,36,88,88,88,88,0,0,0,0,0,0,0,0,40.4,40.4,40.4,40.4,9,9,9,9,0,0,0,0,0,0,Tygerberg,799.9999582,39999.99582
39314,10518,W44D_23_39314,18.54282162,-33.87148087,887.5987697,887.5987697,887.5987697,887.5987697,50,52,52,52,0,0,10,10,0,0,0,0,10,47,118,118,50,52,52.5,52.5,12,13,13,13,1,1,1,0,0,0,Tygerberg,799.9999883,39999.99883
39315,10610,W44D_23_39315,18.54498316,-33.87148887,929.1886739,929.1886739,929.1886739,929.1886739,87,88,88,88,23,23,23,23,0,0,0,0,0,0,0,0,88.15,89.15,89.15,89.15,21,22,22,22,1,1,1,0,0,0,Tygerberg,799.9999883,39999.99883
39316,10557,W44D_24_39316,18.5471447,-33.87149683,768.4389443,768.4389443,768.4389443,768.4389443,25,25,25,25,19,0,0,0,0,0,0,0,0,0,0,0,25.95,25,25,25,6,6,6,6,0,0,0,0,0,0,Tygerberg,799.9999582,39999.99582
39317,10554,W44D_24_39317,18.54930624,-33.87150475,666.9793799,666.9793799,5960.631595,5960.631595,44,45,47,47,33,33,33,33,0,0,0,0,41,41,41,29,45.65,46.65,48.65,48.65,11,11,11,11,0,0,0,0,0,0,Tygerberg,799.9999883,39999.99883
39320,10316,W44D_24_39320,18.55579087,-33.8715283,1665.052538,1665.052538,1665.052538,1665.052538,20,20,22,22,0,0,0,0,0,0,0,0,47,47,47,55,20,20,22,22,5,5,5,5,0,0,0,0,0,0,Tygerberg,799.9999582,39999.99582
39321,10319,W44D_25_39321,18.55795242,-33.87153607,951.1514095,951.1514095,951.1514095,951.1514095,27,27,27,28,0,0,0,0,0,0,0,0,27,47,27,10,27,27,27,28,6,6,6,7,0,0,1,0,1,1,Tygerberg,799.9999883,39999.99883
39322,10339,W44D_25_39322,18.56011396,-33.8715438,1387.846035,1387.846035,1387.846035,1387.846035,27,28,27,27,0,0,0,0,0,0,0,0,9,9,41,9,27,28,27,27,6,7,6,6,1,0,0,-1,-1,0,Tygerberg,799.9999883,39999.99883
39323,11471,W44D_25_39323,18.56227551,-33.8715515,1240.651213,1240.651213,1240.651213,1240.651213,38,38,38,39,0,0,0,0,0,0,0,0,38,38,38,71,38,38,38,39,9,9,9,9,0,0,0,0,0,0,Tygerberg,799.9999582,39999.99582
39324,11469,W44D_25_39324,18.56443706,-33.87155916,1413.219193,6618.586178,6618.586178,6618.586178,19,22,22,22,566,566,566,629,0,0,0,0,16,16,34,16,47.3,50.3,50.3,53.45,4,5,5,5,1,1,1,0,0,0,Tygerberg,799.9999883,39999.99883
39325,11475,W44D_25_39325,18.5665986,-33.87156678,1217.231275,1217.231275,1217.231275,1217.231275,40,40,40,40,0,0,0,15,0,0,0,0,0,0,0,17,40,40,40,40.75,10,10,10,10,0,0,0,0,0,0,Tygerberg,799.9999883,39999.99883
39326,11476,W34C_21_39326,18.56876015,-33.87157436,10107.09905,10107.09905,10107.09905,10107.09905,58,58,58,59,0,0,0,0,0,0,0,0,20,21,21,21,58,58,58,59,14,14,14,14,0,0,0,0,0,0,Tygerberg,799.9999582,39999.99582
39327,11426,W34C_21_39327,18.5709217,-33.87158191,1492.136936,1492.136936,1492.136936,1492.136936,33,33,33,34,0,0,0,0,0,0,0,0,19,19,19,19,33,33,33,34,8,8,8,8,0,0,0,0,0,0,Tygerberg,799.9999883,39999.99883
39328,11427,W34C_21_39328,18.57308325,-33.87158941,1546.872427,1546.872427,1546.872427,1546.872427,30,31,33,32,0,0,0,0,0,0,0,0,42,42,57,57,30,31,33,32,7,7,8,8,0,1,1,1,1,0,Tygerberg,799.9999883,39999.99883
39329,11430,W34C_21_39329,18.57524481,-33.87159688,1388.024873,1388.024873,1388.024873,1388.024873,19,18,18,19,0,0,0,0,0,0,0,0,0,0,0,78,19,18,18,19,4,4,4,4,0,0,0,0,0,0,Tygerberg,799.9999582,39999.99582
39330,11613,W34C_21_39330,18.57740636,-33.87160431,566.9773102,566.9773102,566.9773102,566.9773102,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,2,2,2,2,0,0,0,0,0,0,Tygerberg,799.9999883,39999.99883
39331,11524,W34C_22_39331,18.57956791,-33.87161171,1335.660293,1335.660293,1335.660293,1335.660293,32,31,30,30,0,36,36,36,0,0,0,0,88,88,122,122,32,32.8,31.8,31.8,8,7,7,7,-1,-1,-1,0,0,0,Tygerberg,799.9999883,39999.99883
39332,11539,W34C_22_39332,18.58172947,-33.87161906,1264.688097,1264.688097,1264.688097,1264.688097,31,31,31,31,0,0,0,0,0,0,0,0,83,83,152,152,31,31,31,31,7,7,7,7,0,0,0,0,0,0,Tygerberg,799.9999883,39999.99883
39333,11553,W34C_22_39333,18.58389102,-33.87162638,1346.918313,1346.918313,1346.918313,1346.918313,35,35,35,35,23,23,45,45,0,0,0,0,72,92,92,92,36.15,36.15,37.25,37.25,8,8,8,8,0,0,0,0,0,0,Tygerberg,799.9999582,39999.99582
39334,11552,W34C_22_39334,18.58605258,-33.87163366,2081.721641,2081.721641,2081.721641,2081.721641,25,25,25,25,0,0,130,108,0,0,0,0,100,117,117,117,25,25,31.5,30.4,6,6,6,6,0,0,0,0,0,0,Tygerberg,799.9999883,39999.99883
39335,11551,W34C_22_39335,18.58821413,-33.8716409,2630.487876,2630.487876,2630.487876,2630.487876,6,7,6,6,0,0,0,0,0,0,0,0,23,23,35,35,6,7,6,6,1,1,1,1,0,0,0,0,0,0,Tygerberg,799.9999883,39999.99883
39342,12338,W34C_24_39342,18.60334505,-33.87169053,3064.765944,3064.765944,3064.765944,3064.765944,11,12,11,10,0,50,50,50,0,0,0,0,25,25,58,74,11,14.5,13.5,12.5,2,3,2,2,1,0,0,-1,-1,0,Northern,799.9999883,39999.99883
39343,12224,W34C_24_39343,18.60550661,-33.87169746,2682.380477,2682.380477,2682.380477,2682.380477,17,17,17,17,0,47,47,47,0,0,0,0,0,0,0,0,17,19.35,19.35,19.35,4,4,4,4,0,0,0,0,0,0,Northern,799.9999582,39999.99582
39344,11694,W34C_24_39344,18.60766817,-33.87170436,2110.39676,2110.39676,2110.39676,2110.39676,25,26,26,25,0,0,49,49,0,0,0,0,61,28,28,28,25,26,28.45,27.45,6,6,6,6,0,0,0,0,0,0,Northern,799.9999883,39999.99883
39345,11729,W34C_24_39345,18.60982974,-33.87171123,3061.248563,3061.248563,3061.248563,3061.248563,16,16,16,15,0,0,0,0,0,0,0,0,40,40,59,77,16,16,16,15,4,4,4,3,0,0,-1,0,-1,-1,Northern,799.9999883,39999.99883
39346,12265,W34C_25_39346,18.6119913,-33.87171805,3276.752834,3276.752834,3276.752834,3276.752834,5,6,6,7,0,0,0,0,0,0,0,0,0,0,0,37,5,6,6,7,1,1,1,1,0,0,0,0,0,0,Northern,799.9999582,39999.99582
39351,11905,W34D_21_39351,18.62279914,-33.8717516,1273.591946,1273.591946,1273.591946,1273.591946,14,14,14,14,0,0,0,0,0,0,0,0,51,51,51,51,14,14,14,14,3,3,3,3,0,0,0,0,0,0,Northern,799.9999883,39999.99883
39352,12172,W34D_21_39352,18.6249607,-33.8717582,1748.75329,1748.75329,1748.75329,1748.75329,24,24,24,26,0,0,0,0,0,0,0,0,39,39,61,61,24,24,24,26,6,6,6,6,0,0,0,0,0,0,Northern,799.9999582,39999.99582
39353,12429,W34D_21_39353,18.62712227,-33.87176476,2123.953024,2123.953024,2123.953024,2123.953024,19,18,18,19,0,17,17,17,0,0,0,0,82,110,132,152,19,18.85,18.85,19.85,4,4,4,4,0,0,0,0,0,0,Northern,799.9999883,39999.99883
39358,12501,W34D_22_39358,18.63793013,-33.87179699,8786.778634,8786.778634,8786.778634,8786.778634,72,72,72,72,0,0,0,0,0,0,0,0,14,14,14,14,72,72,72,72,18,18,18,18,0,0,0,0,0,0,Northern,799.9999883,39999.99883
39359,11996,W34D_22_39359,18.64009171,-33.87180332,1183.622955,1183.622955,1183.622955,1183.622955,5,5,4,4,0,0,0,0,0,0,0,0,19,19,0,0,5,5,4,4,1,1,1,1,0,0,0,0,0,0,Northern,799.9999582,39999.99582
39360,11980,W34D_22_39360,18.64225328,-33.87180961,5298.171665,5298.171665,5298.171665,7482.297131,275,274,275,275,0,21,21,21,0,0,0,0,34,91,34,99,275,275.05,276.05,276.05,68,68,68,68,0,0,0,0,0,0,Northern,799.9999883,39999.99883
39361,11921,W34D_23_39361,18.64441486,-33.87181587,21316.62329,21316.62329,1402.871252,1402.871252,9,9,9,9,10,10,0,0,0,0,0,0,16,16,16,16,9.5,9.5,9,9,2,2,2,2,0,0,0,0,0,0,Northern,799.9999883,39999.99883
39362,11920,W34D_23_39362,18.64657643,-33.87182208,1216.126174,1216.126174,1216.126174,1216.126174,31,31,32,33,0,133,84,81,0,0,0,0,112,112,102,111,31,37.65,36.2,37.05,7,7,8,8,0,1,1,1,1,0,Northern,799.9999582,39999.99582
39363,12076,W34D_23_39363,18.64873801,-33.87182826,1385.051897,1385.051897,4682.731329,4682.731329,16,16,21,24,0,0,18,18,0,0,0,0,18,0,0,95,16,16,21.9,24.9,4,4,5,6,0,1,2,1,2,1,Northern,799.9999883,39999.99883
39364,11924,W34D_23_39364,18.65089958,-33.87183441,1131.336242,1131.336242,1131.336242,1131.336242,26,26,27,29,0,0,0,0,0,0,0,0,20,34,59,133,26,26,27,29,6,6,6,7,0,0,1,0,1,1,Northern,799.9999883,39999.99883
39365,12637,W34D_23_39365,18.65306116,-33.87184051,2168.665635,2168.665635,2168.665635,2168.665635,35,36,36,39,0,11,22,22,0,0,0,0,130,124,124,137,35,36.55,37.1,40.1,8,9,9,9,1,1,1,0,0,0,Northern,799.9999582,39999.99582
39366,12639,W34D_24_39366,18.65522274,-33.87184658,1336.62178,1336.62178,1336.62178,1336.62178,50,50,50,50,0,0,0,0,0,0,0,0,35,50,50,64,50,50,50,50,12,12,12,12,0,0,0,0,0,0,Northern,799.9999883,39999.99883
39367,12562,W34D_24_39367,18.65738432,-33.8718526,1400.895945,1400.895945,1400.895945,1400.895945,35,35,35,36,96,34,34,34,0,0,0,0,108,151,151,165,39.8,36.7,36.7,37.7,8,8,8,9,0,0,1,0,1,1,Northern,799.9999883,39999.99883
39368,12572,W34D_24_39368,18.6595459,-33.87185859,1160.307266,1160.307266,1160.307266,1160.307266,32,32,32,33,12,12,26,26,0,0,0,0,72,86,86,146,32.6,32.6,33.3,34.3,8,8,8,8,0,0,0,0,0,0,Northern,799.9999883,39999.99883
39369,12575,W34D_24_39369,18.66170748,-33.87186455,1058.247816,1058.247816,1058.247816,1058.247816,24,25,25,26,0,73,73,87,0,0,0,0,50,49,62,107,24,28.65,28.65,30.35,6,6,6,6,0,0,0,0,0,0,Northern,799.9999582,39999.99582
39370,12655,W34D_24_39370,18.66386906,-33.87187046,1138.392179,1138.392179,1138.392179,1138.392179,25,26,25,27,0,0,0,16,0,0,0,0,22,73,142,142,25,26,25,27.8,6,6,6,6,0,0,0,0,0,0,Northern,799.9999883,39999.99883
39371,12657,W34D_25_39371,18.66603064,-33.87187634,1207.352521,1207.352521,1207.352521,1207.352521,14,14,14,14,0,0,0,0,0,0,0,0,47,41,41,75,14,14,14,14,3,3,3,3,0,0,0,0,0,0,Northern,799.9999883,39999.99883
39372,17023,W34D_25_39372,18.66819222,-33.87188218,27278.06425,27278.06425,27278.06425,27278.06425,62,62,62,62,0,0,0,0,0,0,0,0,0,0,0,0,62,62,62,62,15,15,15,15,0,0,0,0,0,0,Northern,799.9999582,39999.99582
39374,9223,W34D_25_39374,18.67251539,-33.87189374,1081.163801,1081.163801,1081.163801,1081.163801,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Northern,799.9999883,39999.99883
39375,9218,W34D_25_39375,18.67467697,-33.87189947,7840.485103,7840.485103,7840.485103,7840.485103,57,59,59,60,0,0,12,54,0,0,0,0,0,26,45,45,57,59,59.6,62.7,14,14,14,15,0,0,1,0,1,1,Northern,799.9999582,39999.99582
